source,anchor,operative_outcome,recommended_destination,required_superior_delegation,duplicated_safeguards_cross_reference_risks,preservation_scenarios,destination_code
draft/subrules/A_decision_rules_draft.md,제4조(총회 진행) ④,"총회와 선거는 공고일의 재적회원 명부를 기준으로 한다. 공고 전에 제출된 등록 신청의 완료와 객관적인 오류 정정만 투표 시작 전까지 반영하며, 추가·제외 인원과 사유를 선택정보 없이 공고한다.","GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","election eligibility, secrecy, verification, deadlock and challenge",GOV
draft/subrules/A_decision_rules_draft.md,제4조(총회 진행) ⑤,"실시간 총회에서도 권리·의무·권한·대상·비용·제재·시행일 또는 적용 범위를 실질적으로 바꾸는 수정안은 최종안을 다시 공고한 뒤 의결한다. 규정 개정, 불신임·탄핵, 제명, 회원 권리의 중대한 제한과 해산에 관한 실질적 수정안에는 7일의 공고기간을 다시 적용한다. 내용에 영향을 주지 않는 오탈자·문구 정리만 같은 총회에서 반영할 수 있다.","GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.",dissolution and recipient fallback,GOV
draft/subrules/A_decision_rules_draft.md,제5조(임원회의) ①,"표결 전에 모든 임원에게 안건을 알리고 의견 기회를 준다. 참석하거나 기간투표에 참여한 임원을 재석으로 보며, 고의로 일부 임원을 배제한 의결은 무효이다.","GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.",all officers unavailable/reconstruction,GOV
draft/subrules/A_decision_rules_draft.md,제5조(임원회의) ②,일반 안건은 재석 임원 과반수 찬성으로 의결한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Threshold/denominator duplicate risk: keep one authoritative statement and test every cross-reference.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제5조(임원회의) ③,"계약·후원, 이해관계자 거래, 「SCSC 지원금 및 재정집행 세칙」 제8조제2항의 승인, 개인에 대한 자산·권리 이전, 선거관리자 지정·교체, 징계·재검토와 고위험 행사 안전계획에는 이해관계 없는 재적 임원 중 과반수이면서 두 명 이상이 참여해야 한다. 의결에는 참여자 과반수의 찬성이 필요하다.","GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Threshold/denominator duplicate risk: keep one authoritative statement and test every cross-reference. Conflict/independence safeguard must remain attached to the decision it constrains.","conflicted decision-maker fallback; election eligibility, secrecy, verification, deadlock and challenge; discipline due process and proportional sanctions; independent reconsideration; contract authority and total-obligation review",GOV
draft/subrules/A_decision_rules_draft.md,제5조(임원회의) ④,행사 책임자와 안전계획 작성자는 안전계획 승인 표결에서 회피한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Conflict/independence safeguard must remain attached to the decision it constrains.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제6조(기간투표) ①,"임원회의와 TF는 안건에 맞는 기간을 공고하고, 총회는 48시간 이상 투표한다. 시작 전에 명부·최종안·시작·종료 시각을 확정한다.","GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제6조(기간투표) ②,참가자는 마감 전까지 선택을 바꿀 수 있다. 전원이 투표하고 변경권 포기에 동의한 경우에만 조기 종료한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제6조(기간투표) ③,본인 확인과 중복 방지가 가능해야 하며 무기명 표결은 자격 정보와 선택 정보를 분리한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제7조(집계) ①,표결 전에 명부와 기준을 확정하고 재석·찬성·반대·기권·무효 수를 확인한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제7조(집계) ②,수작업 집계는 이해관계 없는 두 사람이 확인한다. 회장 선거는 선거관리자와 검증자가 각각 확인한다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Conflict/independence safeguard must remain attached to the decision it constrains.","conflicted decision-maker fallback; election eligibility, secrecy, verification, deadlock and challenge",GOV
draft/subrules/A_decision_rules_draft.md,제7조(집계) ③,권한 없는 회의체의 의결은 무효이다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
draft/subrules/A_decision_rules_draft.md,제8조(무기명표결),무기명표결의 정보 분리와 수작업 집계 확인은 제6조제3항과 제7조제2항에 따른다. 개인의 선택은 공개 기록에 남기지 않는다.,"GA subrule G — meetings, decisions, elections and TFs","Bylaws must expressly delegate meeting, voting, election, emergency-decision and TF procedure to a GA-enacted subrule; reserved matters and final thresholds stay in bylaws.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",GOV
